"ruleid","sourceip4","destinationip4","sourcednsname","destinationdnsname","protocol"
"c14464c1-12d3-5e03-9375-6dff3d486f51","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""com.google.time4:123""},{""addr"":""org.computer42.hetzner.obelix:123""}]}",""
"fbc31169-895f-5792-b25d-c46407b38891","","{""addr"":""*"",""allowed"":true,""children"":[{""addr"":""8.*"",""allowed"":false,""children"":[{""addr"":""8.209.77.113:443"",""allowed"":true}]},{""addr"":""89.21.*"",""allowed"":false,""children"":[{""addr"":""89.21.226.138.*"",""allowed"":true}]}]}","","{""addr"":""*"",""allowed"":true,""children"":[{""addr"":""com.akamaitechnologies.*"",""allowed"":false,""children"":[{""addr"":""com.akamaitechnologies.static.deploy.*"",""allowed"":true}]},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-184-76-236.*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-184-76-236:443"",""allowed"":true}]},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-196-142-136.*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-196-142-136:8883"",""allowed"":true}]},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-197-160-145.*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-197-160-145:443"",""allowed"":true}]},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-197-183-192.*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-197-183-192:8883"",""allowed"":true}]},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-52-29-140-27.*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-52-29-140-27:443"",""allowed"":true}]},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-52-29-160-219.*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-52-29-160-219:443"",""allowed"":true}]},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-52-29-216-174.*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-52-29-216-174:443"",""allowed"":true}]},{""addr"":""com.facebook.edge-msgr-latest-shv-01-lhr8.*"",""allowed"":false,""children"":[{""addr"":""com.facebook.edge-msgr-latest-shv-01-lhr8:443"",""allowed"":true}]},{""addr"":""com.facebook.edge-star-shv-01-lhr8.*"",""allowed"":false,""children"":[{""addr"":""com.facebook.edge-star-shv-01-lhr8.web.*"",""allowed"":true}]},{""addr"":""com.facebook.whatsapp-chatd-edge-shv-01-lhr8.*"",""allowed"":false,""children"":[{""addr"":""com.facebook.whatsapp-chatd-edge-shv-01-lhr8:5222"",""allowed"":true}]},{""addr"":""com.googleusercontent.*"",""allowed"":false,""children"":[{""addr"":""com.googleusercontent.bc.*"",""allowed"":true,""children"":[{""addr"":""com.googleusercontent.bc.35.186.224.25.*"",""allowed"":false,""children"":[{""addr"":""com.googleusercontent.bc.35.186.224.25:443"",""allowed"":true}]},{""addr"":""com.googleusercontent.bc.35.186.224.47.*"",""allowed"":false,""children"":[{""addr"":""com.googleusercontent.bc.35.186.224.47:443"",""allowed"":true}]}]}]},{""addr"":""net.1e100.ams16s22-in-f4.*"",""allowed"":false,""children"":[{""addr"":""net.1e100.ams16s22-in-f4:443"",""allowed"":true}]},{""addr"":""net.1e100.lhr25s31-in-f10.*"",""allowed"":false,""children"":[{""addr"":""net.1e100.lhr25s31-in-f10:443"",""allowed"":true}]},{""addr"":""net.1e100.lhr25s33-in-f14.*"",""allowed"":false,""children"":[{""addr"":""net.1e100.lhr25s33-in-f14:443"",""allowed"":true}]},{""addr"":""net.1e100.lhr48s27-in-f10.*"",""allowed"":false,""children"":[{""addr"":""net.1e100.lhr48s27-in-f10:443"",""allowed"":true}]},{""addr"":""net.1e100.lhr48s27-in-f14.*"",""allowed"":false,""children"":[{""addr"":""net.1e100.lhr48s27-in-f14.web.*"",""allowed"":true}]},{""addr"":""net.cloudfront.*"",""allowed"":false,""children"":[{""addr"":""net.cloudfront.r.*"",""allowed"":true,""children"":[{""addr"":""net.cloudfront.r.lhr61.server-13-224-222-82.*"",""allowed"":false,""children"":[{""addr"":""net.cloudfront.r.lhr61.server-13-224-222-82:443"",""allowed"":true}]},{""addr"":""net.cloudfront.r.lhr61.server-99-86-114-87.*"",""allowed"":false,""children"":[{""addr"":""net.cloudfront.r.lhr61.server-99-86-114-87:443"",""allowed"":true}]}]}]},{""addr"":""net.fbcdn.edge-video-shv-01-lhr8.*"",""allowed"":false,""children"":[{""addr"":""net.fbcdn.edge-video-shv-01-lhr8:443"",""allowed"":true}]},{""addr"":""net.llnw.*"",""allowed"":false,""children"":[{""addr"":""net.llnw.lhr.*"",""allowed"":true,""children"":[{""addr"":""net.llnw.lhr.https-87-248-204-27.*"",""allowed"":false,""children"":[{""addr"":""net.llnw.lhr.https-87-248-204-27:80"",""allowed"":true}]}]}]}]}",""
"2c0ca92c-e736-50b5-82d0-8822fedcf8f3","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""10.0.5.1:80""},{""addr"":""10.0.5.255:51537""},{""addr"":""10.0.5.255:57621""},{""addr"":""10.0.7.237:14568""},{""addr"":""10.0.7.237:41451""}]}",""
"1e1944b8-9b89-5e6f-9f5a-f439d0c84edb","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"ba8550e1-e129-59fe-9dc4-159f84e1e252","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"6644ab17-7787-5ba2-8726-f1eb10d823e3","","{""addr"":""*"",""allowed"":true,""children"":[{""addr"":""224.*"",""allowed"":false,""children"":[{""addr"":""224.0.*"",""allowed"":true,""children"":[{""addr"":""224.0.0.*"",""allowed"":false,""children"":[{""addr"":""224.0.0.251:5353"",""allowed"":true}]}]}]},{""addr"":""226.0.*"",""allowed"":false,""children"":[{""addr"":""226.0.16.16:30012"",""allowed"":true}]},{""addr"":""226.120.*"",""allowed"":false,""children"":[{""addr"":""226.120.89.84:30012"",""allowed"":true}]},{""addr"":""226.121.*"",""allowed"":false,""children"":[{""addr"":""226.121.84.83:30012"",""allowed"":true}]},{""addr"":""226.122.*"",""allowed"":false,""children"":[{""addr"":""226.122.49.48:30012"",""allowed"":true}]},{""addr"":""226.35.*"",""allowed"":false,""children"":[{""addr"":""226.35.85.69:30012"",""allowed"":true}]},{""addr"":""226.64.*"",""allowed"":false,""children"":[{""addr"":""226.64.17.17:30012"",""allowed"":true}]},{""addr"":""226.65.*"",""allowed"":false,""children"":[{""addr"":""226.65.134.220:30012"",""allowed"":true}]},{""addr"":""226.66.*"",""allowed"":false,""children"":[{""addr"":""226.66.89.65:30012"",""allowed"":true}]},{""addr"":""226.67.*"",""allowed"":false,""children"":[{""addr"":""226.67.113.110:30012"",""allowed"":true}]},{""addr"":""226.72.*"",""allowed"":false,""children"":[{""addr"":""226.72.116.45:30012"",""allowed"":true}]},{""addr"":""226.73.*"",""allowed"":false,""children"":[{""addr"":""226.73.114.117:30012"",""allowed"":true}]},{""addr"":""226.74.*"",""allowed"":false,""children"":[{""addr"":""226.74.105.114:30012"",""allowed"":true}]},{""addr"":""226.75.*"",""allowed"":false,""children"":[{""addr"":""226.75.0.115:30012"",""allowed"":true}]},{""addr"":""239.*"",""allowed"":false,""children"":[{""addr"":""239.255.255.250.*"",""allowed"":true}]}]}","","{""addr"":""*"",""allowed"":true}",""
"0cff4ce6-05ad-5914-b4ce-b43a96f7e49f","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"2dc8dc86-c4c6-5b22-adaf-fe5d42f5c16f","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"efebcf4e-15e9-5314-97d3-787a99a28aed","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""net.1e100.wa-in-f108:993""},{""addr"":""net.1e100.wa-in-f109:993""},{""addr"":""net.1e100.wb-in-f108:993""},{""addr"":""net.1e100.wb-in-f109:993""},{""addr"":""net.1e100.wf-in-f109:993""},{""addr"":""net.1e100.wg-in-f108:993""},{""addr"":""net.1e100.wn-in-f109:993""},{""addr"":""net.1e100.wo-in-f108:993""},{""addr"":""net.1e100.wq-in-f108:993""},{""addr"":""net.1e100.wr-in-f108:993""},{""addr"":""net.1e100.wr-in-f109:993""},{""addr"":""net.1e100.ws-in-f108:993""},{""addr"":""net.1e100.ws-in-f109:993""}]}",""
"8908b642-b9ec-51f8-850a-13e9192f08cd","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"13268ac4-ad4e-556d-bf84-1493d1044b36","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""255.255.255.255:67""}]}",""
"3df05e3e-ee5d-51de-a40f-ca3cdcfe097f","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""10.0.5.1:53""}]}",""
"d06368af-708c-52e7-8977-5c55771abdcb","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""255.255.255.255:30011""},{""addr"":""255.255.255.255:3703""}]}",""
"59f6ecc0-f9e7-58dd-b3f1-db198f59aae0","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"e130705e-14b1-58f1-931b-ace790dc7807","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"264a2e75-960b-5c78-b163-101a1361f673","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-192-43-219:8886""},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-18-195-249-137:443""},{""addr"":""com.amazonaws.compute.eu-central-1.ec2-3-122-134-146:443""}]}",""
"92020a90-fe80-590f-a174-3a9bfedc0b85","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"be547e89-7aa4-571e-bd0b-f6eb2de440e1","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"9cf4312e-fdee-5a2a-927a-ee069f54d4df","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"f9d60495-4328-50b6-89b0-0ab62aadeeea","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"01be7643-e0b9-58dd-b517-19a08168e165","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"0c3979d0-d234-59e6-ad39-a82fc2949ff0","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"d638a35a-1f71-5e26-aefc-55e289f04c21","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"962a9f9a-fa16-5275-95ff-39f35516d585","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"a85b8286-3883-5299-9794-a49cde2fb687","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""10.0.3.1:67""},{""addr"":""255.255.255.255:67""}]}",""
"57f3ce4c-47c8-56c3-8e17-6024d807eb39","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"20ca0bbd-3f6a-5323-a507-75d00c540993","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false,""children"":[{""addr"":""255.255.255.255:6667""}]}",""
"85a23cb4-155f-5e55-91c4-878c039c0376","","{""addr"":""*"",""allowed"":false}","","{""addr"":""*"",""allowed"":false}",""
"ac2cd837-f98d-56d7-9ed9-515761e423ac","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"2493a2c0-050c-5c74-a905-e9ab356f16ac","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"9f720517-b80b-5176-88da-46de83a384c2","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"16457167-a1b3-5405-a87f-8f938f5f1322","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"186ed5dc-0356-5945-bf0b-32cb82682ae8","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"0d6408e6-9562-575a-ade5-f2c562792d19","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"d71e7c8e-6253-5d22-bac0-8d1b8de73b34","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"1e52d787-a2a7-5844-a511-1fc4cee81fc6","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"a3f3cd8b-b361-5ba0-98da-9ff5f4686b5b","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"4828b4a0-3a64-59df-af02-339e8375c0dd","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"95e7fcfe-b6a9-55c4-9b2f-f21d715fa78e","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"827fd012-22a1-58ba-aa85-d400595616a4","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"5bf9e23e-b6e3-5e52-94aa-72694fa464c3","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"b966f0fa-7a42-5d50-b610-7cd377f9171c","","{""addr"":""*"",""allowed"":true}","","{""addr"":""*"",""allowed"":true}",""
"172f7018-ac0c-5a5a-a150-cfec15687b07","","","","{""addr"":""http://83.165.237.163:11364/.i"",""allowed"":false}",""
"9f817b17-f50d-5f12-a0ce-1acfb09a799d","","","","",""
"d732cec2-1894-5c82-b5a7-a0d217642317","","","","{""addr"":""https://prauditores.com/ut/eolitbptuavulsv"",""allowed"":false}",""
"070d7973-aaf3-5d43-9453-0320078cf593","","","","",""
"5d55c030-f1e9-5961-a6e2-2417f6a6aa3b","","","","{""addr"":""http://91.213.50.70/Lqcowvwclq.jpeg"",""allowed"":false}",""
"9f63880b-ebf1-51bf-95e7-296c840ce1c5","","","","",""
"9c93043d-c3e4-560e-88c0-3d3bda72296e","","","","{""addr"":""https://jazanonline.org/ise/litloe"",""allowed"":false}",""
"5a182044-1fa6-5c44-b86c-ba44041ce1cc","","","","",""
"a4c1ea17-4c64-5efa-8b6d-743c56894664","","","","{""addr"":""http://95.214.24.244/update/Rrobknnz-TPB.exe"",""allowed"":false}",""
"c591caae-6e12-5f28-b366-2756c59d1d8a","","","","",""
"6c6fc908-9de4-5ca2-b6a7-4d6e54ccd47b","","","","{""addr"":""https://dssnetworkllc.com/eua/poxemnaietecreirrniehderett"",""allowed"":false}",""
"98751b5e-9ca1-5d8b-9bb2-b6175eb82e48","","","","",""
"2114408a-7f1c-5434-96f6-1d522a0e88c5","","","","{""addr"":""https://blox.com.br/icr/esursmtcuecauant"",""allowed"":false}",""
"9f04a167-458d-5e2f-bd4f-8e0838522702","","","","",""
"c7c7a8aa-87ba-5417-b864-65f0efae68d6","","","","{""addr"":""https://hbvidyapith.in/ra/tcaeaautlp"",""allowed"":false}",""
"774929f7-e26f-51eb-9287-7ccc740278fd","","","","",""
"f143507b-87b7-5dbd-8f59-eee4222d69fa","","","","{""addr"":""http://194.38.23.170/Pedtlqqkk.bmp"",""allowed"":false}",""
"d40ad90d-f6d3-5441-9416-96e3f1bbec81","","","","",""
"12c3c328-1f0b-5619-bb4f-28e916df6a4c","","","","{""addr"":""https://trombonepharma.com/snfu/snfeirpnderdeue"",""allowed"":false}",""
"ce4fb7a4-2deb-582f-9b0a-7849c24c90f1","","","","",""
"d87aa8e5-bfbc-5919-943a-7fa9e7da9236","","","","{""addr"":""http://106.104.139.5:56308/.i"",""allowed"":false}",""
"01fc2905-ffb3-5939-9d1a-5f0cd82406cd","","","","",""
"c320d0ef-35f7-5778-98cf-6ece486cff76","","","","{""addr"":""https://newsboxgh.com/iioc/qddmuiuabsa"",""allowed"":false}",""
"854fa493-5292-546a-8f07-eff947213397","","","","",""
"754dd4c1-c8bb-55ed-a83a-c97cbaede238","","","","{""addr"":""https://dizaingroup.in/pur/sttmilmoeeauae"",""allowed"":false}",""
"0aa60767-b617-53fc-929a-ac60e07d5691","","","","",""
"37625d3b-f33c-5d79-b633-c42652793437","","","","{""addr"":""http://nlasandbox.com/facebookpage/JFqg2Aqkl3UPZi6xGz/"",""allowed"":false}",""
"dce8ac83-0188-5ed0-806c-0c18fde0572b","","","","",""
"1c8ae980-49db-580b-a676-30560d4a2079","","","","{""addr"":""http://109.107.81.168:24443/.i"",""allowed"":false}",""
"ac6b8b19-5550-5506-b8df-31d230089ef2","","","","",""
"1702734f-72af-5b18-8477-a3538e29267d","","","","{""addr"":""https://zbrgroup.com.pe/ttue/umontsetrs"",""allowed"":false}",""
"52b2e64b-c7e5-5c05-9a4d-ba96a315c730","","","","",""
"7d3e35be-8efa-569d-95e7-95605e50a9bb","","","","{""addr"":""http://85.105.70.45:4277/.i"",""allowed"":false}",""
"5fbcbdaa-d698-55ed-9abd-2b7be60c1539","","","","",""
"c68920e7-2ff8-5a97-91ed-99fd57af8953","","","","{""addr"":""https://waytowebeducation.com/sm/ixnctenieobomriseta"",""allowed"":false}",""
"baacd35e-b320-539f-8131-f4ed4daa9726","","","","",""
"cb70b046-77b5-5626-91e7-547aed164e75","","","","{""addr"":""https://gsel.sa/ho/seenmilatoi"",""allowed"":false}",""
"64103736-9f5c-5712-8445-907d2dac9b7e","","","","",""
"e369bd9b-eae6-5296-a55e-4e5b6fda71cb","","","","{""addr"":""https://kogarnish.com.au/vumo/otlvtpumdeuoaorl"",""allowed"":false}",""
"a2b4964b-c916-5cba-80a5-ec1d77c6d891","","","","",""
"9d558522-f876-595e-9355-46cd4b0468da","","","","{""addr"":""http://31.11.51.54:22218/.i"",""allowed"":false}",""
"b3571866-a58c-5a03-9823-3d59a3a97e70","","","","",""
"4fd1e890-99b5-54df-8922-97ed19b6ce72","","","","{""addr"":""https://pinnaclehomes.co.nz/ieru/etae"",""allowed"":false}",""
"ea0151d8-8f38-53b9-9d84-39615468028a","","","","",""
"6b79de5b-3e5c-5c1a-9193-28a6e4dd4e45","","","","{""addr"":""https://muranoresidencial.mx/alt/psreitaclluipasin"",""allowed"":false}",""
"1deafbd5-d247-546c-9dbc-4d3f8f960d2a","","","","",""
"3d2064a8-0dd9-5160-a34e-ab0a964ec0c6","","","","{""addr"":""https://pastebin.com/raw/BXAuE52c"",""allowed"":false}",""
"a4b964c8-aaf1-5612-9e70-da74bea79324","","","","",""
"b6499e44-51fd-5b7e-840b-5536995273e5","","","","{""addr"":""https://gulmargriders.com/eu/qakbot.zip"",""allowed"":false}",""
"6cd31002-1921-5d34-9087-fffb0a90a5e6","","","","",""
"1e259381-0a39-50bf-af7f-bafb1c249083","","","","{""addr"":""https://pchosting.ir/der/index.php?e=qbot.zip"",""allowed"":false}",""
"4ff1ab13-4932-5548-9e50-e9472db910cb","","","","",""
"cd5a59d4-2a6a-5313-a6bd-99a727025fc1","","","","{""addr"":""https://basscom.fr/peer/index.php?e=qbot.zip"",""allowed"":false}",""
"df5ba663-f21e-5f7a-9989-cb141592c65c","","","","",""
"280f93da-ccd7-56dc-9cfc-8e74796665c2","","","","{""addr"":""https://nangstuff.com.au/tan/esteavpiel"",""allowed"":false}",""
"929fb2fc-fa48-57d6-89a4-3b0d1ef41983","","","","",""
"3a82c605-4f67-5225-a47e-f740ac60b365","","","","{""addr"":""http://posmicrosystems.com/balance/t8dpeb54nchg/e474868660412vht8ymb7vn10qkc6j/"",""allowed"":false}",""
"bdac7ed2-5067-5546-84f9-8368603238fd","","","","",""
"371c164a-342f-5999-9bff-531f9d8b5152","","","","{""addr"":""https://sweetwealthfood.com/oel/offerGiles"",""allowed"":false}",""
"9a92e4b1-fcba-5693-a29c-89a38787717d","","","","",""
"853ad983-d902-5c1b-978a-13da8550c232","","","","{""addr"":""https://mariscosdelpuertosatx.com/toeu/iiiupmsns"",""allowed"":false}",""
"b92b2811-0112-5e6a-96b8-78994be6ef4c","","","","",""
"410395ad-60b3-54c3-9579-c2b97bc5ff55","","","","{""addr"":""https://amorcoruja.com.br/arcd/ctaireiaseqsiepup"",""allowed"":false}",""
"cddac35b-25dc-5e94-bd0b-e5c1d08a15fb","","","","",""
"42994e94-49d4-5f84-8b98-0058bdefd976","","","","{""addr"":""https://fioriapicola.com.mx/erdr/atcthtiecreo"",""allowed"":false}",""
"3d1895d6-e454-5879-94a7-7c03443350f4","","","","",""
"c90278da-0bcd-5f29-a6a2-7b9ac0495061","","","","{""addr"":""http://86.97.128.102:2297/.i"",""allowed"":false}",""
"e868bc40-0e82-5d32-bbeb-988912d67896","","","","",""
"bdc93723-6ec8-5ebf-bd05-5d298231c15d","","","","{""addr"":""https://cancunrent.com/pilt/thaic"",""allowed"":false}",""
"f29d7c3f-5a58-55d2-9232-2c65210727b7","","","","",""
"8f0a7a59-235a-5aa6-9fbb-4ad223188a83","","","","{""addr"":""http://1.246.222.18:4797/Mozi.a"",""allowed"":false}",""
"abc6915d-42f3-5865-a8e5-91a92b3aad17","","","","",""
"7c0491d0-350a-5f82-9099-449a234bdf0a","","","","{""addr"":""https://pastebin.com/raw/sqbta925"",""allowed"":false}",""
"d14baa1c-e15e-5571-b5f5-39fa4a5049e8","","","","",""
"ec66aab5-1b94-55e4-a1de-31c082909794","","","","{""addr"":""http://124.163.147.26:60161/i"",""allowed"":false}",""
"6cc207c2-6a77-54db-9530-7a5190be7773","","","","",""
"fffa733c-1605-5a1e-a9c3-504aeff39caa","","","","{""addr"":""https://digibharat.co.in/tv/tnone"",""allowed"":false}",""
"3b17cfe2-0a5c-5040-b417-f5490e8f9459","","","","",""
"9b617e7e-7488-5d3e-8bb8-5306ba2d22d0","","","","{""addr"":""http://46.249.33.15/bins/Hilix.mpsl"",""allowed"":false}",""
"c554a2c0-770d-5339-8b30-ac169aa01a50","","","","",""
"33b0b298-370f-57de-9030-f5c269a948bc","","","","{""addr"":""https://citycont.com/eno/noonurutseqtrcsmau"",""allowed"":false}",""
"3697e2ce-b43d-5225-a971-1b6f301de3e3","","","","",""
"6ee33201-bb73-5b4a-8206-52e0f2389a44","","","","{""addr"":""https://praktiline.com/nna/eitanm"",""allowed"":false}",""
"cc72f068-0363-59cf-936a-0f6a23d6cf64","","","","",""
"7b7b2b5d-2db8-5e17-a186-504099fe54b6","","","","{""addr"":""https://sictrav.cl/gt/itimvtsetuarea"",""allowed"":false}",""
"51d11f76-5233-58bc-8f45-e8372f576f25","","","","",""
"13b25783-1da4-57f3-9bfa-80646766fcbc","","","","{""addr"":""http://mpsjaipur.com/onu/spuonsismosbi"",""allowed"":false}",""
"1b4cd9a8-6059-5ab3-a9dc-0d122f058bc4","","","","",""
"0323cc73-0a82-57a2-8dcf-7568115d92a6","","","","{""addr"":""https://amorcoruja.com.br/arcd/seqdmiiaiutp"",""allowed"":false}",""
"74b4e42a-f2b9-5853-bd7b-039ad9bc0c55","","","","",""
"addba55d-b5d7-540d-934a-030da8a9705d","","","","{""addr"":""http://208.67.105.179/blessedzx.exe"",""allowed"":false}",""
